im_path,im_size,im_net_mask,joints
01030.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 223, 59], [1, 237, 93], [2, 250, 123]], [[0, 295, 119], [1, 304, 85], [2, 329, 57]], [[0, 375, 92], [1, 413, 91], [2, 454, 110]], [[0, 491, 381], [1, 460, 364], [2, 422, 343]], [[0, 688, 379], [1, 702, 351], [2, 688, 315]], [[0, 696, 23], [1, 688, 48], [2, 663, 64]]]]"
01031.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 223, 58], [1, 236, 87], [2, 253, 124]], [[0, 299, 169], [1, 284, 133], [2, 278, 98]], [[0, 338, 104], [1, 371, 87], [2, 409, 80]], [[0, 496, 391], [1, 468, 372], [2, 430, 352]], [[0, 687, 21], [1, 698, 45], [2, 675, 72]], [[0, 674, 422], [1, 695, 394], [2, 696, 352]]]]"
01032.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 222, 53], [1, 234, 87], [2, 249, 123]], [[0, 337, 191], [1, 303, 187], [2, 280, 156]], [[0, 315, 137], [1, 324, 102], [2, 368, 84]], [[0, 684, 16], [1, 701, 51], [2, 699, 83]], [[0, 509, 405], [1, 474, 380], [2, 440, 359]], [[0, 667, 452], [1, 687, 422], [2, 703, 397]]]]"
01033.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 221, 48], [1, 235, 87], [2, 244, 114]], [[0, 300, 173], [1, 297, 140], [2, 314, 109]], [[0, 382, 186], [1, 353, 196], [2, 307, 198]], [[0, 514, 414], [1, 486, 394], [2, 447, 366]], [[0, 644, 456], [1, 667, 437], [2, 691, 408]], [[0, 671, 13], [1, 688, 45], [2, 698, 77]]]]"
01034.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 215, 51], [1, 228, 86], [2, 245, 125]], [[0, 305, 218], [1, 291, 187], [2, 282, 148]], [[0, 410, 148], [1, 395, 182], [2, 365, 209]], [[0, 645, 21], [1, 682, 29], [2, 697, 58]], [[0, 516, 422], [1, 487, 399], [2, 452, 376]], [[0, 607, 446], [1, 642, 454], [2, 666, 429]]]]"
01035.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 211, 47], [1, 226, 83], [2, 239, 116]], [[0, 404, 103], [1, 420, 133], [2, 406, 168]], [[0, 338, 245], [1, 308, 233], [2, 289, 197]], [[0, 624, 26], [1, 660, 15], [2, 686, 33]], [[0, 521, 430], [1, 491, 411], [2, 464, 389]], [[0, 556, 440], [1, 591, 452], [2, 631, 454]]]]"
01036.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 213, 44], [1, 226, 76], [2, 241, 119]], [[0, 378, 56], [1, 412, 79], [2, 434, 115]], [[0, 600, 29], [1, 642, 22], [2, 687, 26]], [[0, 376, 266], [1, 343, 263], [2, 306, 245]], [[0, 500, 438], [1, 481, 405], [2, 445, 372]], [[0, 512, 440], [1, 541, 448], [2, 586, 460]]]]"
01037.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 210, 37], [1, 223, 69], [2, 237, 103]], [[0, 344, 49], [1, 381, 41], [2, 415, 51]], [[0, 585, 52], [1, 612, 22], [2, 644, 20]], [[0, 420, 258], [1, 389, 270], [2, 353, 278]], [[0, 457, 433], [1, 454, 395], [2, 447, 358]], [[0, 475, 421], [1, 500, 437], [2, 525, 457]]]]"
01038.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 211, 35], [1, 224, 68], [2, 237, 99]], [[0, 316, 65], [1, 334, 35], [2, 368, 31]], [[0, 581, 86], [1, 583, 51], [2, 608, 33]], [[0, 448, 225], [1, 434, 256], [2, 400, 276]], [[0, 411, 425], [1, 430, 391], [2, 454, 360]], [[0, 445, 389], [1, 460, 419], [2, 499, 444]]]]"
01039.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 210, 32], [1, 225, 65], [2, 238, 98]], [[0, 295, 103], [1, 305, 60], [2, 324, 29]], [[0, 466, 182], [1, 460, 219], [2, 442, 256]], [[0, 577, 142], [1, 575, 102], [2, 575, 62]], [[0, 384, 419], [1, 401, 389], [2, 427, 356]], [[0, 424, 378], [1, 443, 402], [2, 466, 440]]]]"
01040.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 209, 29], [1, 223, 60], [2, 238, 92]], [[0, 311, 141], [1, 287, 107], [2, 284, 69]], [[0, 447, 143], [1, 466, 175], [2, 472, 220]], [[0, 555, 209], [1, 572, 175], [2, 568, 135]], [[0, 368, 425], [1, 380, 387], [2, 398, 352]], [[0, 410, 347], [1, 427, 375], [2, 439, 412]]]]"
01041.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 211, 29], [1, 222, 58], [2, 234, 92]], [[0, 337, 159], [1, 306, 148], [2, 275, 113]], [[0, 414, 121], [1, 446, 137], [2, 469, 170]], [[0, 355, 427], [1, 368, 391], [2, 384, 356]], [[0, 389, 294], [1, 396, 329], [2, 412, 370]], [[0, 536, 268], [1, 559, 227], [2, 560, 191]]]]"
01042.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 214, 25], [1, 221, 54], [2, 235, 90]], [[0, 393, 151], [1, 357, 160], [2, 316, 168]], [[0, 375, 105], [1, 407, 110], [2, 457, 129]], [[0, 378, 221], [1, 381, 258], [2, 377, 293]], [[0, 339, 433], [1, 353, 395], [2, 372, 360]], [[0, 507, 339], [1, 525, 298], [2, 553, 272]]]]"
01043.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 216, 18], [1, 224, 48], [2, 232, 93]], [[0, 337, 124], [1, 365, 100], [2, 413, 101]], [[0, 415, 111], [1, 402, 141], [2, 372, 161]], [[0, 403, 161], [1, 381, 187], [2, 376, 234]], [[0, 442, 390], [1, 475, 369], [2, 501, 329]], [[0, 330, 441], [1, 341, 403], [2, 356, 372]]]]"
01044.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 219, 17], [1, 224, 47], [2, 229, 89]], [[0, 321, 159], [1, 327, 122], [2, 361, 94]], [[0, 419, 52], [1, 431, 87], [2, 419, 124]], [[0, 451, 111], [1, 429, 130], [2, 412, 166]], [[0, 320, 445], [1, 335, 408], [2, 348, 373]], [[0, 373, 409], [1, 416, 417], [2, 441, 394]]]]"
01045.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 222, 16], [1, 225, 52], [2, 230, 93]], [[0, 399, 9], [1, 426, 35], [2, 452, 77]], [[0, 514, 61], [1, 496, 88], [2, 461, 105]], [[0, 320, 201], [1, 312, 168], [2, 313, 139]], [[0, 305, 460], [1, 307, 427], [2, 324, 397]], [[0, 326, 423], [1, 350, 424], [2, 379, 428]]]]"
01046.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 225, 12], [1, 226, 43], [2, 230, 71]], [[0, 346, 240], [1, 314, 215], [2, 307, 177]], [[0, 377, 13], [1, 409, 9], [2, 442, 31]], [[0, 590, 23], [1, 566, 31], [2, 532, 48]], [[0, 277, 462], [1, 278, 428], [2, 296, 395]], [[0, 292, 431], [1, 331, 432], [2, 379, 437]]]]"
01047.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 231, 6], [1, 230, 39], [2, 228, 69]], [[0, 351, 28], [1, 388, 7], [2, 427, 11]], [[0, 640, 15], [1, 612, 21], [2, 575, 24]], [[0, 369, 272], [1, 341, 256], [2, 306, 227]], [[0, 249, 461], [1, 253, 426], [2, 270, 390]], [[0, 265, 426], [1, 301, 439], [2, 338, 434]]]]"
01048.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 230, 11], [1, 230, 40], [2, 230, 76]], [[0, 338, 41], [1, 370, 25], [2, 394, 6]], [[0, 699, 24], [1, 671, 26], [2, 639, 17]], [[0, 418, 265], [1, 376, 275], [2, 340, 277]], [[0, 218, 457], [1, 228, 420], [2, 244, 383]], [[0, 242, 417], [1, 267, 435], [2, 309, 439]]]]"
01049.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 702, 49], [1, 680, 30], [2, 649, 13]], [[0, 337, 73], [1, 336, 37], [2, 374, 17]], [[0, 235, 12], [1, 236, 43], [2, 234, 71]], [[0, 449, 238], [1, 431, 264], [2, 397, 285]], [[0, 192, 452], [1, 196, 415], [2, 209, 379]], [[0, 210, 412], [1, 241, 428], [2, 272, 448]]]]"
01050.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 235, 16], [1, 236, 44], [2, 233, 85]], [[0, 331, 111], [1, 322, 72], [2, 333, 38]], [[0, 476, 206], [1, 464, 236], [2, 441, 273]], [[0, 699, 67], [1, 678, 42], [2, 647, 19]], [[0, 177, 461], [1, 172, 428], [2, 169, 392]], [[0, 175, 379], [1, 194, 404], [2, 230, 433]]]]"
01051.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 238, 17], [1, 236, 49], [2, 234, 88]], [[0, 354, 147], [1, 330, 121], [2, 306, 86]], [[0, 141, 315], [1, 147, 351], [2, 166, 390]], [[0, 168, 454], [1, 160, 424], [2, 150, 392]], [[0, 472, 162], [1, 479, 198], [2, 483, 239]], [[0, 703, 98], [1, 683, 65], [2, 661, 33]]]]"
01052.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 241, 20], [1, 240, 51], [2, 232, 90]], [[0, 122, 242], [1, 122, 275], [2, 134, 319]], [[0, 154, 448], [1, 147, 413], [2, 140, 372]], [[0, 398, 147], [1, 362, 152], [2, 329, 130]], [[0, 438, 139], [1, 475, 156], [2, 487, 193]], [[0, 704, 119], [1, 675, 90], [2, 675, 56]]]]"
01053.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 244, 21], [1, 241, 54], [2, 234, 90]], [[0, 118, 148], [1, 126, 186], [2, 116, 225]], [[0, 395, 117], [1, 430, 121], [2, 466, 139]], [[0, 443, 137], [1, 418, 155], [2, 376, 167]], [[0, 700, 152], [1, 680, 127], [2, 666, 99]], [[0, 141, 442], [1, 134, 410], [2, 130, 370]]]]"
01054.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 142, 66], [1, 130, 96], [2, 131, 139]], [[0, 249, 23], [1, 243, 54], [2, 236, 95]], [[0, 363, 126], [1, 396, 104], [2, 442, 106]], [[0, 468, 117], [1, 450, 149], [2, 422, 173]], [[0, 699, 191], [1, 684, 161], [2, 664, 127]], [[0, 139, 435], [1, 128, 406], [2, 120, 367]]]]"
01055.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 154, 14], [1, 146, 40], [2, 127, 84]], [[0, 249, 25], [1, 245, 56], [2, 237, 100]], [[0, 345, 152], [1, 357, 117], [2, 398, 101]], [[0, 480, 86], [1, 487, 117], [2, 465, 157]], [[0, 703, 226], [1, 687, 198], [2, 674, 158]], [[0, 130, 429], [1, 120, 396], [2, 113, 362]]]]"
01056.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 184, 9], [1, 167, 29], [2, 131, 55]], [[0, 257, 29], [1, 249, 58], [2, 235, 101]], [[0, 337, 190], [1, 341, 157], [2, 349, 115]], [[0, 474, 37], [1, 492, 61], [2, 512, 105]], [[0, 700, 246], [1, 679, 225], [2, 680, 189]], [[0, 130, 421], [1, 115, 391], [2, 103, 356]]]]"
01057.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 225, 17], [1, 184, 21], [2, 152, 48]], [[0, 262, 28], [1, 252, 61], [2, 236, 102]], [[0, 436, 29], [1, 470, 27], [2, 503, 48]], [[0, 351, 234], [1, 335, 210], [2, 331, 158]], [[0, 702, 286], [1, 685, 268], [2, 668, 230]], [[0, 122, 416], [1, 110, 386], [2, 99, 351]]]]"
01058.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 282, 5], [1, 252, 14], [2, 205, 25]], [[0, 263, 29], [1, 253, 52], [2, 242, 93]], [[0, 399, 39], [1, 428, 13], [2, 472, 17]], [[0, 373, 267], [1, 345, 253], [2, 330, 220]], [[0, 700, 332], [1, 689, 310], [2, 664, 267]], [[0, 121, 412], [1, 107, 385], [2, 90, 337]]]]"
01059.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 266, 26], [1, 260, 53], [2, 248, 89]], [[0, 345, 11], [1, 314, 17], [2, 279, 10]], [[0, 374, 66], [1, 394, 36], [2, 419, 7]], [[0, 419, 282], [1, 388, 279], [2, 353, 271]], [[0, 698, 351], [1, 676, 330], [2, 676, 296]], [[0, 114, 407], [1, 100, 380], [2, 91, 342]]]]"
01060.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 109, 399], [1, 99, 376], [2, 81, 329]], [[0, 268, 22], [1, 260, 48], [2, 248, 87]], [[0, 374, 103], [1, 368, 66], [2, 390, 34]], [[0, 400, 23], [1, 383, 14], [2, 340, 11]], [[0, 456, 257], [1, 439, 277], [2, 391, 292]], [[0, 698, 375], [1, 672, 363], [2, 667, 329]]]]"
01061.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 105, 392], [1, 96, 361], [2, 84, 326]], [[0, 268, 19], [1, 260, 49], [2, 252, 80]], [[0, 380, 143], [1, 367, 122], [2, 361, 80]], [[0, 476, 20], [1, 450, 19], [2, 409, 11]], [[0, 492, 228], [1, 476, 261], [2, 448, 290]], [[0, 694, 412], [1, 677, 392], [2, 656, 355]]]]"
01062.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 97, 389], [1, 91, 368], [2, 75, 316]], [[0, 273, 13], [1, 263, 38], [2, 250, 87]], [[0, 420, 175], [1, 399, 161], [2, 357, 129]], [[0, 544, 44], [1, 517, 32], [2, 478, 13]], [[0, 500, 185], [1, 496, 217], [2, 495, 258]], [[0, 697, 440], [1, 680, 423], [2, 664, 388]]]]"
01063.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 99, 380], [1, 86, 351], [2, 72, 311]], [[0, 276, 14], [1, 267, 36], [2, 257, 73]], [[0, 464, 167], [1, 435, 180], [2, 395, 175]], [[0, 474, 152], [1, 495, 169], [2, 511, 213]], [[0, 622, 77], [1, 601, 60], [2, 556, 47]], [[0, 693, 449], [1, 668, 436], [2, 664, 401]]]]"
01064.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 280, 10], [1, 267, 42], [2, 253, 82]], [[0, 91, 368], [1, 84, 348], [2, 70, 306]], [[0, 490, 161], [1, 469, 182], [2, 433, 189]], [[0, 450, 124], [1, 482, 134], [2, 507, 169]], [[0, 690, 110], [1, 665, 96], [2, 633, 73]], [[0, 698, 452], [1, 677, 445], [2, 643, 423]]]]"
01065.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 91, 365], [1, 80, 338], [2, 66, 294]], [[0, 284, 11], [1, 272, 37], [2, 257, 75]], [[0, 417, 116], [1, 446, 115], [2, 494, 126]], [[0, 510, 149], [1, 497, 169], [2, 453, 202]], [[0, 697, 149], [1, 686, 121], [2, 662, 84]], [[0, 696, 461], [1, 674, 438], [2, 641, 438]]]]"
01066.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 90, 365], [1, 75, 329], [2, 67, 287]], [[0, 287, 11], [1, 277, 32], [2, 261, 74]], [[0, 394, 138], [1, 410, 115], [2, 453, 108]], [[0, 522, 127], [1, 524, 151], [2, 503, 187]], [[0, 704, 181], [1, 686, 150], [2, 679, 127]], [[0, 700, 451], [1, 668, 439], [2, 635, 436]]]]"
01067.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 89, 353], [1, 75, 321], [2, 62, 281]], [[0, 290, 6], [1, 282, 27], [2, 260, 71]], [[0, 368, 175], [1, 379, 142], [2, 414, 114]], [[0, 522, 86], [1, 538, 112], [2, 535, 160]], [[0, 701, 216], [1, 690, 192], [2, 668, 148]], [[0, 699, 450], [1, 677, 447], [2, 632, 434]]]]"
01068.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 91, 342], [1, 78, 320], [2, 57, 273]], [[0, 292, 6], [1, 284, 27], [2, 260, 69]], [[0, 362, 213], [1, 361, 184], [2, 377, 133]], [[0, 499, 61], [1, 525, 78], [2, 558, 110]], [[0, 702, 251], [1, 690, 223], [2, 672, 180]], [[0, 694, 451], [1, 675, 440], [2, 639, 434]]]]"
01069.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 91, 338], [1, 75, 312], [2, 56, 273]], [[0, 295, 7], [1, 284, 27], [2, 260, 75]], [[0, 382, 258], [1, 367, 239], [2, 353, 191]], [[0, 464, 61], [1, 487, 50], [2, 532, 69]], [[0, 704, 276], [1, 684, 261], [2, 677, 217]], [[0, 687, 457], [1, 679, 438], [2, 640, 430]]]]"
01070.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 92, 332], [1, 77, 308], [2, 50, 261]], [[0, 295, 7], [1, 284, 30], [2, 263, 77]], [[0, 418, 80], [1, 438, 58], [2, 479, 38]], [[0, 408, 293], [1, 384, 278], [2, 348, 242]], [[0, 702, 309], [1, 685, 295], [2, 671, 253]], [[0, 699, 457], [1, 684, 443], [2, 645, 416]]]]"
01071.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 90, 320], [1, 76, 301], [2, 49, 259]], [[0, 295, 6], [1, 286, 28], [2, 268, 62]], [[0, 410, 119], [1, 413, 92], [2, 426, 49]], [[0, 453, 296], [1, 421, 302], [2, 373, 293]], [[0, 703, 347], [1, 686, 330], [2, 656, 289]], [[0, 699, 453], [1, 685, 440], [2, 647, 405]]]]"
01072.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 96, 318], [1, 80, 296], [2, 43, 252]], [[0, 296, 7], [1, 285, 30], [2, 264, 81]], [[0, 437, 159], [1, 416, 142], [2, 407, 88]], [[0, 484, 275], [1, 472, 295], [2, 416, 310]], [[0, 700, 370], [1, 680, 355], [2, 662, 319]], [[0, 690, 458], [1, 684, 436], [2, 653, 407]]]]"
01073.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 95, 307], [1, 73, 289], [2, 44, 250]], [[0, 294, 13], [1, 285, 35], [2, 264, 80]], [[0, 477, 188], [1, 456, 181], [2, 407, 149]], [[0, 514, 242], [1, 503, 267], [2, 487, 299]], [[0, 698, 388], [1, 676, 384], [2, 660, 350]], [[0, 685, 448], [1, 687, 430], [2, 659, 401]]]]"
01074.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 95, 299], [1, 76, 281], [2, 45, 253]], [[0, 292, 17], [1, 287, 40], [2, 271, 75]], [[0, 524, 176], [1, 501, 191], [2, 455, 198]], [[0, 510, 205], [1, 518, 229], [2, 518, 277]], [[0, 698, 407], [1, 682, 395], [2, 658, 365]], [[0, 697, 453], [1, 682, 430], [2, 668, 403]]]]"
01075.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 93, 292], [1, 76, 276], [2, 37, 245]], [[0, 298, 17], [1, 286, 41], [2, 272, 74]], [[0, 534, 134], [1, 530, 160], [2, 499, 191]], [[0, 530, 189], [1, 534, 211], [2, 524, 257]], [[0, 699, 419], [1, 684, 406], [2, 660, 376]], [[0, 691, 457], [1, 685, 436], [2, 653, 406]]]]"
01076.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 99, 288], [1, 80, 275], [2, 37, 239]], [[0, 298, 19], [1, 289, 42], [2, 264, 88]], [[0, 530, 96], [1, 534, 119], [2, 532, 169]], [[0, 554, 161], [1, 556, 185], [2, 554, 227]], [[0, 691, 456], [1, 679, 434], [2, 649, 415]], [[0, 701, 426], [1, 679, 411], [2, 666, 376]]]]"
01077.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 98, 280], [1, 76, 267], [2, 37, 239]], [[0, 298, 24], [1, 287, 44], [2, 266, 90]], [[0, 505, 67], [1, 523, 81], [2, 543, 124]], [[0, 549, 134], [1, 563, 151], [2, 576, 196]], [[0, 694, 427], [1, 680, 426], [2, 659, 400]], [[0, 698, 454], [1, 680, 442], [2, 645, 428]]]]"
01078.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 101, 280], [1, 80, 263], [2, 42, 240]], [[0, 302, 27], [1, 291, 49], [2, 267, 95]], [[0, 466, 43], [1, 497, 41], [2, 532, 75]], [[0, 538, 109], [1, 565, 124], [2, 581, 163]], [[0, 695, 431], [1, 679, 426], [2, 640, 407]], [[0, 695, 454], [1, 672, 451], [2, 644, 435]]]]"
01079.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 103, 272], [1, 84, 259], [2, 38, 231]], [[0, 304, 33], [1, 292, 54], [2, 269, 99]], [[0, 424, 42], [1, 448, 30], [2, 506, 22]], [[0, 509, 90], [1, 536, 99], [2, 585, 123]], [[0, 698, 430], [1, 677, 428], [2, 632, 417]], [[0, 693, 457], [1, 677, 446], [2, 634, 442]]]]"
01080.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 105, 269], [1, 83, 256], [2, 45, 230]], [[0, 303, 30], [1, 292, 53], [2, 267, 99]], [[0, 406, 83], [1, 410, 57], [2, 442, 17]], [[0, 475, 101], [1, 501, 88], [2, 553, 96]], [[0, 697, 431], [1, 680, 434], [2, 634, 416]], [[0, 697, 453], [1, 677, 449], [2, 635, 446]]]]"
01081.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 107, 267], [1, 87, 253], [2, 38, 224]], [[0, 301, 36], [1, 292, 53], [2, 276, 93]], [[0, 408, 126], [1, 399, 103], [2, 398, 45]], [[0, 446, 125], [1, 462, 103], [2, 509, 83]], [[0, 695, 438], [1, 680, 433], [2, 636, 411]], [[0, 699, 453], [1, 678, 457], [2, 638, 450]]]]"
01082.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 110, 265], [1, 88, 249], [2, 40, 220]], [[0, 307, 36], [1, 291, 61], [2, 270, 106]], [[0, 426, 157], [1, 411, 138], [2, 384, 93]], [[0, 438, 167], [1, 438, 139], [2, 458, 92]], [[0, 693, 442], [1, 680, 428], [2, 642, 420]], [[0, 692, 461], [1, 676, 449], [2, 635, 448]]]]"
01083.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 114, 257], [1, 92, 244], [2, 47, 219]], [[0, 303, 38], [1, 293, 61], [2, 272, 103]], [[0, 437, 183], [1, 418, 173], [2, 390, 126]], [[0, 470, 192], [1, 453, 176], [2, 446, 126]], [[0, 691, 438], [1, 677, 425], [2, 649, 407]], [[0, 695, 454], [1, 672, 454], [2, 634, 452]]]]"
01084.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 118, 253], [1, 95, 242], [2, 47, 216]], [[0, 306, 36], [1, 297, 59], [2, 274, 102]], [[0, 459, 215], [1, 439, 205], [2, 387, 168]], [[0, 503, 216], [1, 483, 205], [2, 445, 165]], [[0, 697, 434], [1, 680, 423], [2, 649, 398]], [[0, 694, 452], [1, 678, 454], [2, 641, 454]]]]"
01085.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 121, 252], [1, 96, 238], [2, 49, 217]], [[0, 310, 37], [1, 301, 61], [2, 276, 113]], [[0, 488, 234], [1, 467, 230], [2, 413, 214]], [[0, 539, 220], [1, 511, 215], [2, 466, 202]], [[0, 689, 438], [1, 680, 424], [2, 649, 402]], [[0, 694, 453], [1, 678, 449], [2, 641, 456]]]]"
01086.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 120, 247], [1, 98, 236], [2, 46, 211]], [[0, 307, 40], [1, 298, 59], [2, 276, 110]], [[0, 515, 234], [1, 495, 249], [2, 451, 244]], [[0, 568, 201], [1, 552, 216], [2, 504, 221]], [[0, 695, 440], [1, 690, 424], [2, 660, 399]], [[0, 695, 449], [1, 676, 453], [2, 641, 449]]]]"
01087.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 119, 242], [1, 97, 232], [2, 53, 207]], [[0, 313, 38], [1, 299, 58], [2, 280, 99]], [[0, 553, 239], [1, 538, 252], [2, 483, 264]], [[0, 600, 175], [1, 586, 195], [2, 547, 223]], [[0, 695, 445], [1, 686, 429], [2, 663, 396]], [[0, 691, 453], [1, 676, 451], [2, 643, 451]]]]"
01088.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 118, 238], [1, 99, 229], [2, 51, 207]], [[0, 311, 38], [1, 300, 58], [2, 281, 107]], [[0, 580, 219], [1, 570, 238], [2, 534, 270]], [[0, 614, 139], [1, 610, 165], [2, 599, 203]], [[0, 699, 444], [1, 687, 425], [2, 661, 392]], [[0, 695, 457], [1, 672, 453], [2, 637, 457]]]]"
01089.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 122, 236], [1, 100, 225], [2, 53, 203]], [[0, 315, 38], [1, 303, 58], [2, 281, 108]], [[0, 612, 94], [1, 627, 118], [2, 622, 163]], [[0, 599, 190], [1, 603, 213], [2, 578, 254]], [[0, 695, 438], [1, 691, 419], [2, 660, 390]], [[0, 691, 449], [1, 678, 452], [2, 639, 453]]]]"
01090.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 124, 230], [1, 101, 220], [2, 52, 200]], [[0, 316, 33], [1, 306, 56], [2, 281, 104]], [[0, 598, 53], [1, 617, 72], [2, 638, 117]], [[0, 601, 146], [1, 611, 172], [2, 616, 214]], [[0, 691, 442], [1, 687, 420], [2, 660, 383]], [[0, 697, 460], [1, 674, 453], [2, 633, 455]]]]"
01091.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 122, 229], [1, 103, 219], [2, 53, 192]], [[0, 315, 36], [1, 307, 58], [2, 287, 99]], [[0, 560, 38], [1, 591, 46], [2, 634, 73]], [[0, 566, 124], [1, 596, 135], [2, 630, 168]], [[0, 693, 434], [1, 684, 418], [2, 673, 383]], [[0, 692, 443], [1, 676, 450], [2, 631, 453]]]]"
01092.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 122, 224], [1, 101, 214], [2, 55, 195]], [[0, 319, 32], [1, 307, 55], [2, 299, 93]], [[0, 526, 46], [1, 546, 30], [2, 592, 34]], [[0, 534, 131], [1, 555, 118], [2, 603, 126]], [[0, 691, 434], [1, 688, 415], [2, 683, 376]], [[0, 691, 448], [1, 671, 450], [2, 631, 452]]]]"
01093.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 122, 222], [1, 99, 210], [2, 53, 192]], [[0, 318, 34], [1, 308, 54], [2, 297, 98]], [[0, 492, 64], [1, 510, 45], [2, 545, 19]], [[0, 495, 154], [1, 515, 135], [2, 550, 102]], [[0, 694, 435], [1, 691, 417], [2, 684, 378]], [[0, 690, 450], [1, 668, 451], [2, 631, 452]]]]"
